institution_country_1,institution_name_1,couple_1,couple_2,institution_name_2,institution_country_2,sum_paper
Indonesia,"Department of Food Science and Technology, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",104757672,109652170,"Engineering Physics Department, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
United States,"International Technological University, FPC Consultancy, Los Altos Hills, Sunnyvale, CA, United States, 94085",100840220,60072181,"European Patent Office, Munich, Bayern, Germany, 80298",Germany,1
Indonesia,"Department of Pediatric Dentistry, Depok, Java, Indonesia, 16424",117080912,117990590,"Department of Orthodontics, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Department of Food Science and Technology, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",104757672,104757323,"Department of Architecture, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Vocational School, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",117018344,104757281,"Department of Oral Biology, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Vocational School, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",117018344,60031126,"Tokyo Institute of Technology, 2-12-1 O-Okayama, Tokyo, Tokyo, Japan, 152-8550",Japan,1
United States,"International Technological University, FPC Consultancy, Los Altos Hills, Sunnyvale, CA, United States, 94085",100840220,121694240,"Advanced Parallel Computing Lab Atos Research and Innovation (ARI), Sevilla, Spain",Spain,1
United States,"International Technological University, FPC Consultancy, Los Altos Hills, Sunnyvale, CA, United States, 94085",100840220,111335865,"Atos Research and Innovation, Atos Spain S.A, Spain carlos.cavero@atos.net, Madrid, Spain, 28037",Spain,1
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,110879379,"Department of Chemical Engineering, Semarang, Java, Indonesia",Indonesia,1
Indonesia,"Vocational School, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",117018344,121970638,"DNA Laboratory, Indonesia",Indonesia,1
Denmark,"Department of Business Development and Technology, Nordre Ringgade 1, Aarhus, Denmark, 8000",106597813,121694240,"Advanced Parallel Computing Lab Atos Research and Innovation (ARI), Sevilla, Spain",Spain,1
,Beia Consult International,120851670,112988891,"R and D Department, BEIA Consult International, Bucharest, 041386",,1
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,114077795,"Faculty of Engineering, Kampus UI, Depok, Depok, West Java, Indonesia, 16424",Indonesia,1
Spain,"Advanced Parallel Computing Lab Atos Research and Innovation (ARI), Sevilla, Spain",121694240,111335865,"Atos Research and Innovation, Atos Spain S.A, Spain carlos.cavero@atos.net, Madrid, Spain, 28037",Spain,1
Italy,"HP Italy Srl, Via Donat Cattin, 5, Cernusco sul Naviglio, Milan, Italy, 20063",60107900,111335865,"Atos Research and Innovation, Atos Spain S.A, Spain carlos.cavero@atos.net, Madrid, Spain, 28037",Spain,1
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,122315621,"Universitas Indoneisa, Jl. Margonda Raya, Pondok Cina, Beji, Kota Depok, Depok, West Java, Indonesia, 16424",Indonesia,1
Czech Republic,"Fakultě elektrotechniky a informatiky, Studentska 95, 532 10, Pardubice, Czech Republic, 2",118584111,100655206,"ERA a.s., Prumyslova 387, Pardubice, Czech Republic, 530 03",Czech Republic,1
Indonesia,"Department of Computer Engineering, ln.Palembang Prabumulih Km.32., Indralaya, South Sumatra, Indonesia",112605630,114565762,"College of Computer Science and Information Technology, Al-Baha, Saudi Arabia",Saudi Arabia,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,60025272,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",Japan,1
France,"Institut de Recherche en Informatique et Systèmes Aléatoires, 263 Avenue du Général Leclerc, CS 74205, Rennes, France, 35042",60027031,60008134,"CNRS Centre National de la Recherche Scientifique, 3 rue Michel-Ange, Paris, France, 75794",France,1
Indonesia,"Information Systems Department, Jl. Pulomas Selatan kav.22, Jakarta Timur, Indonesia, 13210",121244510,60087598,"Universitas Pancasila, Jakarta, Java, Indonesia",Indonesia,1
Indonesia,"Department of Mathematics, Depok, Java, Indonesia, 16424",113870693,121244510,"Information Systems Department, Jl. Pulomas Selatan kav.22, Jakarta Timur, Indonesia, 13210",Indonesia,1
Japan,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",60025272,60019702,"University of Birmingham, Ring Road, Birmingham, West Midlands, United Kingdom, B15 2TT",United Kingdom,1
Indonesia,"Department of Biostatistics and Population Studies, Depok, Java, Indonesia, 16424",104872797,121841251,"Universitas Indonesia, Depok, West Java, Indonesia",Indonesia,1
Japan,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",60025272,118365643,"Kampus Baru UI Depok, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Department of Information Technology, Kampus Bukit Jimbaran, Kabupaten Badung,, Bali, West Nusa Tenggara, Indonesia",113905066,60069378,"University of Indonesia, RSUPN Dr. Cipto Mangunkusumo, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",Indonesia,1
Indonesia,"Computer Engineering, Depok, Java, Indonesia, 16424",114616110,60025272,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",Japan,1
United States,"Intel Corporation, 2200 Mission College Blvd., Santa Clara, CA, United States, 95054-1549",60033010,119050053,"STMIK Primakara Denpasar, Indonesia",Indonesia,1
United States,"Intel Corporation, 2200 Mission College Blvd., Santa Clara, CA, United States, 95054-1549",60033010,60025272,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",Japan,1
Indonesia,"E-Government and E-Business Research Lab, Depok, Java, Indonesia, 16424",118267876,118186130,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",Indonesia,1
Japan,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",60025272,119050053,"STMIK Primakara Denpasar, Indonesia",Indonesia,1
Indonesia,"E-Government and E-Business Research Lab, Depok, Java, Indonesia, 16424",118267876,121032242,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",Indonesia,1
Indonesia,"E-Government and E-Business Research Lab, Depok, Java, Indonesia, 16424",118267876,113471683,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",Indonesia,1
Indonesia,"Department of Mathematics, Depok, Java, Indonesia, 16424",113870693,60087598,"Universitas Pancasila, Jakarta, Java, Indonesia",Indonesia,1
Indonesia,"Department of Mathematics, Depok, Java, Indonesia, 16424",113870693,121703489,"Universitas Indonesia, Kampus Baru UI Depok, Jawa Barat, Depok, West Java, Indonesia, 16424",Indonesia,1
Indonesia,"Department of Mathematics, Depok, Java, Indonesia, 16424",113870693,123076911,"Indonesia Campus ITS, Gedung Rektorat Lantai 2, Surabaya, East Java, Indonesia, 60111",Indonesia,1
Indonesia,"Machine Learning and Computer Vision Laboratory, Depok, Java, Indonesia, 16424",118325631,60069407,"Badan Pengkajian dan Penerapan Teknologi, Jakarta, Java, Indonesia",Indonesia,1
Indonesia,"E-Government and E-Business Research Lab, Depok, Java, Indonesia, 16424",118267876,118339938,"Department of Electronic and Information Engineering, Bulaksumur, Yogyakarta, Yogyakarta, Indonesia, 55281",Indonesia,1
Indonesia,"Remote Sensing Technology and Data Center-LAPAN, Indonesian NationalInstitute of Aeronautics and Space, Jln. Kalisari No. 8 Pekayon, PasarRebo - Jakarta, Jakarta, Indonesia, 13710",113902597,112965775,"Department of Electrical Engineering, Depok, Java, Indonesia, 16424",Indonesia,1
Australia,"School of ITEE, St Lucia, Brisbane, QLD, Australia, 4072",104572869,104572845,"School of Information Technology and Electrical Engineering, St Lucia, Brisbane, QLD, Australia, 4072",Australia,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,110595146,"Department of Computer Science, Kampus Bukit Jimbaran, Kabupaten Badung,, Bali, West Nusa Tenggara, Indonesia",Indonesia,1
United States,"University of Iowa, Iowa City, IA, United States",60024324,60022195,"Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA, United States, 02139-4307",United States,1
United States,"HDF Group, 1800 South Oak Street, Champaign, IL, null61820, Champaign, IL, United States, 61820",106617750,60099840,"Loral Space & Communications, 600 Third Avenue, New York, NY, United States, 10016",United States,1
Germany,"Software-based Networks, Kaiserin-Augusta-Allee 31, Berlin, Berlin, Germany, 10589",123347777,119804192,"College of Industrial Technologies-CIT, Misurata, Libya, Libyan Arab Jamahiriya",Libyan Arab Jamahiriya,1
United States,"HDF Group, 1800 South Oak Street, Champaign, IL, null61820, Champaign, IL, United States, 61820",106617750,108213006,"Department of Psychology, Odegaard Library 022 Odegaard, Seattle, WA, United States, 98195-5502",United States,1
Indonesia,"Depok Campus, Depok, Java, Indonesia, 16424",116665254,117018344,"Vocational School, Jl. Raya Dramaga, Bogor, West Java, Indonesia, 16680",Indonesia,1
Indonesia,"Depok Campus, Depok, Java, Indonesia, 16424",116665254,121970638,"DNA Laboratory, Indonesia",Indonesia,1
Australia,"University of Melbourne, 1-100 Grattan Street, Parkville, VIC, Australia, 3010",60026553,123209774,"School of Computing & Information Systems, Melbourne, VIC, Australia, 3010",Australia,1
United States,"University of Iowa, Iowa City, IA, United States",60024324,60021293,"International Business Machines, 1 New Orchard Road, Armonk, NY, United States, 10504-1722",United States,1
United States,"University of Iowa, Iowa City, IA, United States",60024324,60099840,"Loral Space & Communications, 600 Third Avenue, New York, NY, United States, 10016",United States,1
Indonesia,"Universitas Indonesia, Jl. Margonda Raya, Pondok Cina, Beji, Kota Depok, Depok, West Java, Indonesia, 16424",121841273,112965775,"Department of Electrical Engineering, Depok, Java, Indonesia, 16424",Indonesia,1
Australia,"School of Mathematical Sciences, North Terrace, Adelaide, SA, Australia, 5005",112661329,103209556,"Department of Mathematics, PO Box 1700 STN CSC, Victoria, BC, Canada, V8W 2Y2",Canada,1
Australia,"Department of Mathematics, 1 James Cook Drive, Townsville, QL, Australia, 4811",104012624,103209556,"Department of Mathematics, PO Box 1700 STN CSC, Victoria, BC, Canada, V8W 2Y2",Canada,1
Indonesia,"School of Electrical Engineering and Informatics, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",104757763,112627945,"Faculty of Computer Science, Universtias Indonesia, Yogyakarta, Indonesia, 55283",Indonesia,1
Indonesia,"School of Electrical Engineering and Informatics, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",104757763,114942382,"Alumni Association, Indonesian Computing Olympiad Team, Indonesia",Indonesia,1
Australia,"Department of Mathematics, 1 James Cook Drive, Townsville, QL, Australia, 4811",104012624,112661329,"School of Mathematical Sciences, North Terrace, Adelaide, SA, Australia, 5005",Australia,1
United States,"University of Iowa, Iowa City, IA, United States",60024324,108213006,"Department of Psychology, Odegaard Library 022 Odegaard, Seattle, WA, United States, 98195-5502",United States,1
United States,"University of Iowa, Iowa City, IA, United States",60024324,106617750,"HDF Group, 1800 South Oak Street, Champaign, IL, null61820, Champaign, IL, United States, 61820",United States,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,122397156,"Universitas Indonesia, Jl. Lingkar UI, Depok, Depok, West Java, Indonesia, 16424",Indonesia,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,60069391,"Universitas Udayana, Kampus Bukit Jimbaran, Kabupaten Badung,, Bali, West Nusa Tenggara, Indonesia",Indonesia,1
Indonesia,"Lembaga Ilmu Pengetahuan Indonesia, Jakarta, Java, Indonesia",60069394,123297803,"Communication and Information System Security Research Center, Indonesia",Indonesia,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,108608839,"Logan High School, 162 West 100 South, Loganm UT, Logan, UT, United States, 84321",United States,1
Viet Nam,"CNRS - UMR 8623, 3/2 Street, Can Tho, Viet Nam",114165345,60027031,"Institut de Recherche en Informatique et Systèmes Aléatoires, 263 Avenue du Général Leclerc, CS 74205, Rennes, France, 35042",France,1
Indonesia,"Department of Information System, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",123079305,60104399,"Universitas Bakrie, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",Indonesia,1
Indonesia,"Department of Information System, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",123079305,122434007,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",Indonesia,1
United Kingdom,"Department of Computer Science, Whiteknights, Reading, Berkshire, United Kingdom, RG6 6AH",108253171,60069385,"Universitas Diponegoro, Semarang, Central Java, Indonesia",Indonesia,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,119050004,"STTT Nurul Fikri, Indonesia",Indonesia,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,60025272,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",Japan,1
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,119050053,"STMIK Primakara Denpasar, Indonesia",Indonesia,1
Indonesia,"Universitas Pelita Harapan, Jl. M.H. Thamrin Boulevard, Tangerang, Banten, Indonesia, 15811",60070441,112605579,"School of Informatics, Old College South Bridge, Edinburgh, Scotland, United Kingdom, EH8 9YL",United Kingdom,1
Indonesia,"Department of Mathematics, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",111197494,60027272,"University of Edinburgh, Old College South Bridge, Edinburgh, Scotland, United Kingdom, EH8 9YL",United Kingdom,1
Indonesia,"Department of Architecture, Depok, Java, Indonesia, 16424",104757323,109652170,"Engineering Physics Department, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
Indonesia,"Universitas Diponegoro, Semarang, Central Java, Indonesia",60069385,113869978,"Department of Electronics and Communication Engineering, Rourkela, OR, India, 769008",India,1
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,118365643,"Kampus Baru UI Depok, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Universitas Diponegoro, Semarang, Central Java, Indonesia",60069385,100336132,"National Institute of Aeronautics and Space, Jl. Dr. Junjunan 135, Bandung, ID, Indonesia, 40173",Indonesia,1
Viet Nam,"CNRS - UMR 8623, 3/2 Street, Can Tho, Viet Nam",114165345,60008134,"CNRS Centre National de la Recherche Scientifique, 3 rue Michel-Ange, Paris, France, 75794",France,1
Indonesia,"Lembaga Ilmu Pengetahuan Indonesia, Jakarta, Java, Indonesia",60069394,118186130,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",Indonesia,1
Viet Nam,"CNRS - UMR 8623, 3/2 Street, Can Tho, Viet Nam",114165345,60106208,"Laboratoire de Recherche en Informatique, Bât 650 Ada Lovelace / Bat 660 Claude Shannon, Université Paris Sud Rue Noetzlin, Gif-sur-Yvette, France, 91190",France,1
